Q9VMM7	P39018
Q9VMM7	Q9VGQ1
Q9VMM7	P16163
Q9VMM7	P55828
Q9VMM7	Q9VQS4
Q9VMM7	Q9VKK1
Q9VMM7	P45594
Q9VMM7	Q9V3Z4
Q9VMM7	Q9VKM1
Q9VMM7	Q7JX82
Q9VMM7	Q8IPX7
Q9VMM7	Q9VM95
Q9VMM7	Q9VBS9
Q9VMM7	Q9VBP9-2
Q7KLE5	Q9BIS2
Q7KLE5	Q9VTZ0
Q7KLE5	C7LA76
P17336	Q9W401-1
P17336	Q9VQS4
P17336	P16163
P17336	Q08473-1
P17336	Q9VY28
P17336	Q9VTZ0
P17336	A1Z6Z8
P17336	Q9VQP5
P17336	EBI-9922175
P17336	Q9VZ55
P17336	Q9VHN7
P17336	O62619-1
Q8MSV2	Q08473-1
Q8MSV2	Q7KUT2
Q8MSV2	P55828
Q8MSV2	Q9VX18
Q8MSV2	Q9W1V3
Q8MSV2	Q9VQL1
Q8MSV2	P07486
Q8MSV2	Q9VQS4
Q8MSV2	EBI-9942018
Q8MSV2	Q8IPX7
Q8MSV2	B7YZW3
Q8MSV2	A1ZB68
Q8MSV2	Q7JZW2
Q8MSV2	Q6NL81
Q8MSV2	Q9VBP9-2
Q8MSV2	A1Z7K2
Q8MSV2	Q9VVU2
Q8MSV2	Q9W401-2
Q8MSV2	Q9W4Y3
Q8MSV2	Q9VXX8
Q8MSV2	Q9VIF7
Q8MSV2	Q9VKM1
Q8MSV2	P48588
Q8MSV2	Q8IQA7
Q8MSV2	Q9W0Y8
Q7KT70	P48603
Q7KT70	Q10714
Q7KT70	Q9W238
Q7KT70	Q9VFF3
Q7KT70	Q7KTW5
Q7KT70	Q9W472
Q7KT70	Q1ECA0
Q7KT70	Q9VZ30
Q7KT70	A8JV11
Q7KT70	A8JV12
Q7KT70	Q01989
Q7KT70	Q9VYI4
Q7KT70	A8JUV0
Q7KT70	Q24312-4
Q7KT70	Q4V3M8
Q7KT70	Q8MSU4
Q7KT70	EBI-3434210
O46339	Q9VBT1
O46339	Q9VES7
O46339	Q9VTX5
O46339	Q9VY28
O46339	P40427
O46339	EBI-9939659
O46339	Q2MGN0
X2JCC3	Q9VHS8
X2JCC3	Q02748
X2JCC3	Q9VFJ0
X2JCC3	P04359
X2JCC3	Q9VDF9
X2JCC3	P54623-2
X2JCC3	Q9VPW4
X2JCC3	Q9VB64
X2JCC3	Q7K3L1
X2JCC3	Q8IPX7
X2JCC3	Q7PLK0
X2JCC3	Q8IMW2
X2JCC3	Q9W1B9
X2JCC3	Q9VSW5
X2JCC3	P55828
X2JCC3	P00334
X2JCC3	Q9VQS4
X2JCC3	EBI-9942216
X2JCC3	A1ZB68
X2JCC3	P45594
X2JCC3	P39018
X2JCC3	Q7K112
X2JCC3	Q8SZ78
X2JCC3	O96827
X2JCC3	P29613-1
X2JCC3	Q9W5R8
X2JCC3	A8DY82
X2JCC3	Q9VH01
X2JCC3	Q08473-2
X2JCC3	EBI-9919280
Q9VCA8	P84040
Q9VCA8	P14130
Q9VCA8	Q08473-2
Q9VCA8	P48810-1
Q9VCA8	P39018
Q9VCA8	Q9VZS5
Q9VCA8	Q9V3D2
O46339	Q9VMM4
O46339	P04359
O46339	Q9VFP2-1
O46339	P40427
O46339	Q9VBP9-2
O46339	P45594
O46339	A1ZB68
P31007	Q9V3D2
P31007	A1Z847
P31007	Q9V4D6
Q95RA9	C7LA76
Q95RA9	Q9W2N0
Q95RA9	Q4V5I6
Q95RA9	Q9BIS2
Q95RA9	Q9VK57
Q95RA9	Q1ECA0
Q95RA9	Q4V3M8
Q95RA9	P29327-1
Q95RA9	P48603
Q962S2	Q08473-1
Q962S2	P39018
Q962S2	Q9VVU2
Q962S2	P55828
Q962S2	P29327-1
Q962S2	Q9VN44
Q962S2	EBI-9939659
Q962S2	P48588
Q962S2	P50882
Q962S2	Q9W237
Q962S2	Q9VTZ7
Q962S2	Q9W1B9
A8JRH3	Q9VZ30
A8JRH3	EBI-9921065
A8JRH3	Q1ECA0
A8JRH3	Q9VAH4-1
A8JRH3	Q9VV83
Q8STG9	Q9VBQ5
Q8STG9	Q9V438
Q8STG9	A8JQT2
Q8STG9	Q9I7L3
Q8STG9	Q9VR91-1
Q8STG9	B7Z0U6
Q8STG9	Q9U599
Q8STG9	P41073-1
Q8STG9	Q9V3Z4
Q8STG9	Q9VM71
Q8STG9	Q8IMP6-1
Q8STG9	Q9VN25-1
Q8I7C3	Q8IRT6
Q8I7C3	Q7JQU5
Q8I7C3	Q7KVA7
Q8I7C3	Q9VXU3
Q9VM49	Q7K3L1
Q9VM49	Q9VFV8
Q9VM49	A1ZBM3
Q99323	Q9VCE2
Q99323	Q9W3U0
Q99323	Q9VBD2
Q99323	P51123-1
Q99323	Q9VDT1
Q99323	Q9VYC7
Q99323	Q8IRG6
Q99323	Q9VZP5
Q99323	P81923
Q99323	Q7K0S5
Q99323	Q9VTH2
Q99323	Q9U1K1-1
Q8IPM1	Q9BIS2
Q8IPM1	P19109-1
Q8IPM1	Q9VZD7
Q8IPM1	C7LA76
Q8IPM1	P29327-1
Q8IPM1	Q9VYI4
Q8I0G5	Q9W401-1
Q8I0G5	Q8SZY4
Q8I0G5	P13607-1
Q8I0G5	Q9VBD6
Q8I0G5	P45437
Q8I0G5	Q9VRP2
Q8I0G5	P41073-1
Q8I0G5	Q9VBD0
Q8I0G5	Q9VDF7
Q8I0G5	Q9VIR0
Q8I0G5	Q9W1G7
P47980	Q8IMV6
P47980	Q1ECA0
P47980	Q9BIS2
P47980	Q9VS34
P47980	C7LA76
M9NFQ7	C7LA76
Q9W542	Q8IRG6
Q9W542	Q9U1K1-1
Q9VSD6	Q9VBT1
Q9VSD6	Q9VMI5
Q9VSD6	Q4V3M8
Q9VSD6	Q9W2N0
Q9VSD6	A1Z8U4
Q9VSD6	Q9VAN7
Q9VSD6	Q9W401
Q9VSD6	Q9VPU0
Q9VSD6	Q7KN94
Q9VSD6	Q8SXM8
Q9VVA6	C7LA76
Q9VVA6	Q4V5I6
Q9VVA6	Q8IRG6
Q9VVA6	Q9BIS2
Q95RI5	Q7K3L1
Q95RI5	Q9W1X5
Q95RI5	Q9V3W6
Q95RI5	Q9VXU3
P23226	Q9VM69
P23226	C0HK92
P23226	Q7KLW9
P23226	Q8T3U2
P23226	Q94522
P23226	P08928
P23226	P35554
P23226	Q9VM04
P23226	Q8IRV8
P23226	Q9V8R9-1
P23226	Q9VIV8
P23226	Q9VGS2
P23226	Q9VVC8
P23226	Q9VF56
P23226	O96827
P23226	P54397
P23226	P15215
P23226	P41093
P23226	Q9VBD5
P23226	Q8IMN9
P23226	Q9VBD6
P23226	P13469
P23226	Q4ABE3
P23226	P19109-2
P23226	Q95WY3
P23226	P00334
P23226	P24156
P23226	Q9W0S7
P23226	P48809
P23226	Q9W2X5
P23226	P05205
P47980	Q9VDR1
P47980	A1ZB68
P47980	P13469
Q8IQX8	P58952
Q8IQX8	A1ZB15
Q8IQX8	Q8MLW7
Q8IQX8	Q7KA66
Q8IQX8	A8DYX9
Q8IQX8	Q9VKD7
Q8IQX8	Q9V8R9
Q8IQX8	Q7K0W1
Q8IQX8	Q08473
Q8IQX8	Q9W5R8
Q8IQX8	Q9VE24
Q8IQX8	Q27421
Q8IQX8	P13469
Q8IQX8	A1Z8U0
Q8IQX8	Q8IPG9
Q8IQX8	P39018
Q8IQX8	Q1ECA0
Q8IQX8	Q9VXU3
Q8IQX8	Q8IRT4
Q8IQX8	A1Z847
Q8IQX8	Q9VCX7
Q8IQX8	Q24418
Q8IQX8	Q8IN47
Q8IQX8	Q9VMN5
Q8IQX8	Q94518
Q8IQX8	P34021-2
Q8IQX8	Q9W401-2
Q8IQX8	Q9VHN7
Q8IQX8	P08928
Q8IQX8	B7Z0E0
Q8IQX8	Q8IQT4
Q8IQX8	Q9VHS8
Q8IQX8	Q9VJX7
Q8IQX8	Q02748
Q9VSW1	EBI-3432950
Q9VSW1	Q9VFN9
Q9VSW1	Q9VRJ0
Q9VSW1	P54623
Q9VSW1	Q9VCN3
Q9VSW1	Q86B87
Q9VSW1	Q9U1K1
Q71JA7	Q9VMN5
Q71JA7	Q9VKE2
Q71JA7	Q9VUC1
Q71JA7	P13469
Q71JA7	P18091-4
Q9VVX3	Q8INY3
Q9VVX3	Q8MT46
Q9VVX3	Q7K0E6
Q9VVX3	P29327-1
Q9VVX3	EBI-9943191
Q9VVX3	P41073-1
Q9VVX3	Q24595-3
Q9VVX3	Q8IRL9
Q9VVX3	Q04047-1
Q9VVX3	Q1W9P9
Q9VVX3	Q9VQB6
Q9VVX3	Q7KVQ0
Q9VVX3	P26686-2
Q9VVX3	Q7YZH1
Q9VVX3	Q9W5D7
Q9VVX3	Q9VT47
Q9VVX3	Q9W179
Q9VVX3	Q7K4L8
Q9VVX3	Q9VEZ5
Q9VVX3	P19109-2
Q9VVX3	A1Z9B0
Q9VVX3	A9YH68
Q9VVX3	Q9NEF6
Q9VVX3	Q9VAH4-1
Q9VVX3	Q95SH2
Q9VVX3	P13008
Q9VVX3	Q7KA66
Q9VVX3	Q9VJK1
Q9VVX3	Q9VZ30
Q9VVX3	B7Z0I2
Q9VVX3	Q7KN75
Q9VVX3	Q9W237
Q9VVX3	Q9VH10
Q9VVX3	Q8IQC6
Q9VZP5	Q86B87
Q9VZP5	A1ZAA5
Q9VZP5	Q7JX82
Q9VZP5	A1ZBF7
Q9VT04	Q8SXX2
Q9VT04	Q9W4S3
Q9VT04	Q9V4W1
Q9VT04	Q8IQT4
Q9VT04	A8DZ14
Q9VT04	Q9VMJ1
Q9VT04	Q7K1P7
Q9VT04	Q7K0E6
Q9VT04	Q9VLI1
Q9VT04	Q9VCN3
Q9VT04	Q9V438
Q9VT04	B7Z0E0
Q9VT04	O96880
Q9VT04	Q9W179
Q9VT04	Q9VZ30
Q9VT04	Q9VMN5
Q9VT04	O61604
Q9VT04	P41073-1
Q9VT04	Q9XTL9
Q9VT04	Q7KTW9
Q9VT04	Q8IPY3
Q9VT04	P08928
P16568	Q7KTW9
P16568	P48603
P16568	Q9VSS2
P16568	Q9VWP5
P16568	A1ZBF7
P16568	Q8IMV6
Q9VKM1	P84040
Q9VKM1	Q9VDR1
Q9VKM1	Q94526
Q9VKM1	Q08473
Q9VKM1	P07486
Q9VKM1	Q9NEF6
Q9VKM1	Q94518
Q9VKM1	P48809
Q9VKM1	Q9VP57
Q9VKM1	Q9VWF7
Q9VKM1	Q8IPX7
Q9VX17	A1Z8J5
Q9VX17	Q9NEF6
Q9VX17	Q9VEJ2
Q9VX17	Q9W0Z4
Q9VX17	Q9VVR6
Q9VX17	Q9W123
Q9VX17	Q86DS1
Q9VX17	Q9VA27
Q9VX17	P42124
Q9VX17	Q9VF02
Q9VX17	Q7KSA0
Q9VX17	C7LA76
P62152	C7LA76
P62152	P22769
Q8SXF0	Q9W1B9
Q8SXF0	Q9VAY9
Q8SXF0	Q9W253
Q8SXF0	Q9VXX8
Q8SXF0	Q9VV39
Q8SXF0	Q7KTW9
Q8SXF0	P84040
Q8SXF0	Q7KA66
Q8SXF0	P39018
Q8SXF0	Q9VIN9
Q8SXF0	A1Z9A8
Q8SXF0	Q8MSS7
Q8SXF0	O77477
Q8SXF0	Q8IMV6
Q8SXF0	A1ZA16
Q8SXF0	P08928
Q8SXF0	P45594
Q8SXF0	Q8WTC1
P00967-2	Q7KUT2
P00967-2	Q8IMV6
A1Z7T0	O96827
A1Z7T0	Q27272
A1Z7T0	Q8IMV6
A1Z7T0	Q9V438
A1Z7T0	Q7KA66
A1Z7T0	A1Z7Z9
A1Z7T0	Q9W227
A1Z7T0	Q9W179
A1Z7T0	Q8IPX7
P81900	P12370
P81900	Q9VU34
P20478	A8DZ20
P20478	Q7KTW9
P20478	Q9V405
P20478	Q9VBD6
P20478	P26270
P20478	P48605
P20478	Q9VK69
P20478	A1Z8U4
P20478	Q8SXX4
P20478	Q9W414
P20478	P46150
P20478	P00334
P20478	P48603
P20478	Q9VLZ2
P20478	Q9VES7
P20478	Q7KN94
P20478	Q9VTQ9
P20478	Q9VWH4
P20478	Q9W392
P20478	Q9W2N0
P20478	Q7K1H9
P20478	Q4V5I6
P33450	Q9W0T1
P33450	Q9VX36
Q8MRC9	P33450
P33450	Q1RKS2
Q0E8N3	P33450
P33450	Q9VU59
P33450	Q8SX23
P33450	Q9V877
Q9W378	P33450
Q9V3C6	P33450
Q9VU37	P33450
Q7K1S6	P33450
Q9VGR1	P33450
Q9VXD6	P33450
Q9W0H1	P33450
P33450	Q9VID9
Q95TN8	P33450
Q9VVQ2	P33450
P33450	A1Z8W8
P33450	Q9VLX9
Q9VUC7	P33450
P33450	Q9VF34
P33450	Q9VP35
P33450	Q9VBE2
Q8IMX4	P33450
P15357	P33450
P33450	Q9VFF0
F3YDF1	P33450
Q9W3W8	P33450
P33450	P13060
Q9V4C1	P33450
Q9VYX8	P33450
P33450	Q6NN09
P33450	P23696
P33450	Q9VZJ2
P33450	Q9W205
Q9VMZ5	P33450
P33450	Q9VXK9
P33450	Q9V3U6
P33450	P20659
Q7JZW2	P33450
P33450	Q8MLY8
P33450	Q9VEG6
Q9VBE0	P33450
P33450	Q9VUX2
P33450	P48610
Q8IQA6	P33450
Q9VS59	Q9VYG2
Q9VS59	Q9VYG2
Q9VS59	Q94527
Q9VS59	Q94527
Q7K012	Q9VS59
Q9VS59	Q9VYG2
Q9VS59	Q94527
Q9VGI8	Q9VS59
Q9VS59	O61348
P04197	Q9VS59
Q9VS59	Q9I7K6
Q9VS59	A1Z9I0
Q9VKY2	Q9VS59
Q9VS59	Q9VS59
A1Z995	Q9VS59
Q9VRQ7	Q9VS59
P12881	Q9VS59
P10734	Q9VS59
P84040	Q9VS59
Q9VS59	Q9NG98
Q9VG70	Q9VS59
Q9VS59	Q9U983
Q9VS59	O76866
Q9NG98	Q9VS59
Q9VYG2	Q9VS59
Q9VS59	P39736
Q9VS59	Q9VVU6
Q9VS59	O77477
P34021	Q9VS59
Q9VS59	Q9W352
Q8ST83	Q9VS59
P19109	Q9VS59
Q9VGI8	Q9VS59
Q9V6Q2	Q9VS59
Q9VS59	Q8IQ53
Q9VZ23	Q9VS59
Q9VS59	Q95RM0
Q9VS59	Q9V455
Q94527	Q9VS59
Q7KN62	A1ZAB3
Q7KN62	A1ZAB3
Q7KN62	A1ZAB3
A1ZAB3	Q9V9J3
A1ZAB3	Q7KN62
Q7KN62	A1ZAB3
Q8INI2	Q9W0B3
Q0IGS2	Q9U6R9
Q9W0B3	Q9VTY4
Q9W0B3	Q9VTU3
Q9VSF4	Q9W0B3
P23757	P16375
Q0E8K5	Q9W0B3
Q9W0B3	Q7K1R6
Q6IDH2	Q9W0B3
Q9W0B3	E1JH61
Q9W0B3	Q9V637
A1Z866	Q9W0B3
Q9W0B3	Q9VQ27
Q9W0B3	Q9VWJ4
Q9W0B3	Q9VX56
Q9W0B3	Q9VXT1
Q9W0P9	P51023
P83967	P53501
Q9W0B3	Q9VHX2
P23757	Q86B79
Q9W0B3	Q9VAY6
Q9VEW0	Q9W0B3
Q9W0B3	Q9VDH3
Q7KSE0	Q9W0B3
Q9W0B3	Q9VBP5
Q9W4Z6	Q9W0B3
Q9VAI0	Q9W0B3
Q9W0B3	Q9VAB8
Q9W0B3	Q9U1L4
Q9W0A2	P21461
Q9W0A2	Q9VQ77
Q9W0B3	Q7JUZ9
E1JIY8	Q9W0B3
Q9W4B1	Q9W0B3
Q6IKG0	Q9W0B3
Q0E8D0	Q9W0B3
Q9W0B3	Q961W9
P23757	O18381
Q7JRK7	Q9W0B3
Q9W0B3	Q9VMW4
Q8IR83	Q9W0B3
D3DML3	Q9W0B3
Q9W0B3	Q7KGH1
Q9W381	Q9W0B3
Q9VZS3	Q9VH90
B3DNC1	A0A0B4KEQ7
Q9W0A2	M9PCP4
P23757	Q9VP20
Q9W0A2	Q9VEF0
Q9W0A2	Q9Y091
Q9VZK1	Q9VVI9
Q9VRN5	P21461
Q9VYX1	Q9VZJ9
Q9VRL1	P35128
M9PCP4	Q9VZD7
D5SHU5	M9PCP4
D5SHU5	Q9VZD7
P23757	Q8T3W6
D5SHU5	D5SHU5
Q9VZF9	Q9VAX3
Q9VZJ1	C6SV36
Q9VZJ1	Q0E8D0
Q9VZJ1	Q9VMW4
Q9VZJ1	Q8SX76
Q9VAF3	Q9VZJ1
Q9VW28	Q9VZJ1
Q9VZJ1	A0A0B4KEQ7
Q9VZJ1	Q9VYK8
P23757	Q9VZV3
Q9VZJ1	Q7JN06
Q86LC7	Q9VZJ1
Q9VZJ1	Q9VTT2
Q9VZJ1	Q0IGU0
Q9VZJ1	P09956
Q9VRL1	P21461
Q9VRY0	Q9VR35
Q9VRN5	Q960F7
Q9VRQ1	Q8MQK4
P25158	Q9VRQ7
Q9VM46	Q9VTL1
P23757	Q8SXN9
Q7KND8	Q9VTE8
Q9VTE8	Q9NIR3
D5SHU5	Q9VT59
Q9VAX3	Q9VSY9
Q8SXN9	Q9VSY9
Q0IGU0	Q9VSS3
Q9VSK8	P53997
P23757	Q9VRY7
Q9VSJ5	Q9VL41
Q9VSF4	Q9VSF4
Q8WS79	Q7KNM2
Q7JR80	Q9VSC5
Q9VR09	Q8IQ92
Q9VSB8	Q9VSB8
Q9VSB8	Q7KNM2
Q9VS52	Q960J7
Q8IPW3	Q9VS01
Q9VS01	Q9VM59
Q9VYY9-2	Q9VTE8
O97420	Q9VTY4
X2JB05	Q9VHM3
X2JB05	Q9VTT2
X2JGL7	Q9VTT2
Q9VTT1	Q9VTT1
Q9W0Q3	Q9VTY4
P23757	Q7JR80
Q0IGU0	Q8SX97
Q9VTY4	Q9VTY4
Q9VRL3	Q9VTY4
Q9VTT1	Q7KNM2
Q86LC7	P23758
Q9VUB1	A0A0B4KEQ7
Q8IG84	Q9VUB1
Q9VU77	Q9VU77
Q9VU76	P16905
Q9VU76	Q9VRY7
Q0IGU0	Q95RI2
Q9VU76	Q8IR14
Q95RI2	Q7K1R6
Q95RI2	Q9V9M6
P02825	Q95RI2
Q0IGU0	P23758
P10981	P83967
Q9VU76	Q960F7
E1JIY8	Q9VV41
P25158	Q9VUZ8
P23758	A0A0B4KEQ7
Q8MQN7	Q95028
Q9VUL8	H0RND5
F3YDL7	A0A0B4KEQ7
F3YDL7	Q9VJD4
Q7KUL3	Q8IG84
Q9VCS1	Q9VUG4
Q8INI2	Q9VUG4
Q9VUG4	Q9VNJ0
Q9VUG4	Q9VPM1
Q9VUG4	O97420
P23758	Q9V472
Q9VUG4	Q8IN63
Q9VUG4	Q8IG84
Q9VUF9	Q7K4A1
Q29QK1	Q8SXN9
Q29QK1	Q8T3W6
Q29QK1	Q9VZF2
Q29QK1	Q95RJ1
Q29QK1	Q9VP20
Q29QK1	Q8T017
Q9VUB1	Q9VGG3
Q8T3W6	Q7K1P4
Q24314	Q9VW58
Q8T3W6	P23792
Q9VV74	Q9VVX0
P48596-3	P48596-2
A0A0B4KEQ7	Q9VVX0
A1Z866	Q9VVX0
Q9VQ77	Q9VVX0
Q9VVW8	Q9VVW8
Q7KND8	Q9VVU6
Q9VVU6	P17789
Q9VVT4	Q9VVT4
Q9VVT4	Q9U4F5
Q9VVT4	Q7KNM2
Q9VVL6	A0A0B4KEQ7
P23758	Q8T3W6
Q9VVL6	Q94524
Q86LC7	Q9VVL6
Q0IGU0	Q9VVL6
Q8IR83	Q9VVB4
B7Z0M0	Q9VV76
Q9VV74	Q9VVX0
Q9VV74	Q9VV74
Q0IGU0	Q8T3W6
P23023-2	Q8T3W6
Q8T0F7	Q9VVX0
Q9VW84	Q9VW84
Q8T3W6	Q8T3W6
Q0IGU0	Q8MYT0
Q9VW77	P21461
Q9VQ77	Q9VNE1
P48596	P48596-2
Q9VNE1	Q86B79
P21461	Q9VNE1
A1Z866	Q9VND7
Q9VN77	Q9XZ68
Q9VN56	Q9VAF2
Q9VN56	Q9VD92
Q058W3	Q9VN56
P48596-3	P48596-3
Q9VN56	Q8IR14
Q0IGU0	Q9VN56
Q7KNM2	Q6NMX3
Q0IGU0	Q7K0L4
Q9VPD2	Q9VJI9
Q9VPD6	Q9VPD6
Q9VPD6	Q24186
Q9VPF3	Q9VPF3
A0A0B4KEQ7	Q8MR04
Q0IGU0	Q8IQV7
Q86LC7	Q9VNE1
Q7KNM2	P48596-3
Q9VK21	Q9VNE1
P56672-3	Q9VHX0
Q0IGU0	Q9VI83
Q9VKV4	Q9I7L4
Q9VI24	Q9VI24
Q9V490	Q9VI24
Q0IGU0	Q9VI24
Q9VNP0	Q9U1L4
Q9VH62	Q9VNP0
Q9VNJ0	Q9VAC8
Q9VAF3	Q9VNJ0
P48596	P48596
Q9VNJ0	Q9VEF0
Q9VNJ0	Q9VTY4
Q9VNJ0	Q7KNM2
Q0IGU0	Q9VNJ0
Q8IG84	Q9VNJ0
Q9VSB8	Q9VNE1
Q9VNE1	Q9VS50
Q9VNE1	Q9VZV3
A0A0B4KEQ7	Q9VNE1
A1Z866	Q9VNE1
P48596	P48596-3
P83967	P83967
A1Z866	P48596-2
Q9VHV6	Q9VS38
Q9VHV6	A0A0B4KEQ7
Q9VHV6	A1Z866
Q9VHV6	Q7JR75
Q9VHV6	Q9VQ77
Q9VHV6	Q8IR14
Q9VHV6	Q9XZS4
Q9VHV6	Q7KND8
Q9VHV6	Q0IGU0
Q9W0N3	Q9VHX0
Q9VHV6	Q9VRY7
Q9VHV6	Q8SX76
Q9VHV6	Q9VAF2
Q9VF40	Q9VHV6
Q9VHV6	Q9VHI6
Q9VHV6	Q960F7
Q058W3	Q9VHV6
Q9VEF0	Q9VHM5
Q8T0N2	Q8T0V8
B5RJB3	Q8T0N2
Q9VHV6	Q9VF74
Q9VHT9	Q7KTP4
Q9VHV5	Q9VMW4
D5SHU5	P48596-2
Q9VGQ5	Q9VHM5
Q9VVT4	Q9VHL0
P91943-5	Q9VGY0
A0A0B4KEQ7	Q9VHK6
Q9VGZ2	Q9VGZ2
Q8INM3-2	Q9VZ71
Q59DX8	Q9VDT2
Q9VH84	Q9VHC0
P40417	Q24106
Q8IG84	Q9VH84
Q4V6Y7	Q9VH90
Q9VH90	Q7KNM2
Q9VAF3	Q9VHA9
Q9VHB6	Q8T4F2
Q9VFB9	Q9VHC0
Q9VVT4	Q9VHC0
A1Z866	Q9VHC0
Q9VHC0	Q8IR14
Q9VHC0	Q7KNM2
P48596-2	Q9VMW4
Q9VWD5	Q9VHE3
Q9VVT4	Q9VHF0
Q9VHF0	Q7KNM2
Q0IGU0	Q9VHG6
Q8IPX7	Q9VGZ2
Q9VFM3	Q23997
Q9VGV7	Q24106
B7Z0I5	Q9VFS8
Q9VFS8	Q9VQ77
Q9VWS7	Q9VFS8
Q9VFS8	Q960Z0
Q7KND8	Q9VFS8
Q8I942	Q9VFT7
Q7JZ62	Q9VFT7
P05389	P08570
Q9VFX8	Q9VFX8
Q7KNM2	Q9VFX8
Q9VIY3	Q9VG03
Q9VG06	Q9W187
P02516	E4NKK7
Q9VBM0	Q9VGC1
Q9VGC1	P62152
Q9VH90	Q9VGC7
E1JII8	Q9VGQ5
Q9W329	Q9VGU4
P40417	Q9W2K3
Q9VZF2	Q9VGV7
Q8SY07	Q9VGV7
Q0IGU0	Q9VGV7
Q8T3Y0	Q9VFS8
Q8MRT7	Q8MRT7
Q9VFE6	Q9VAF2
Q9VFM3	Q7K4W1
P22814	Q24039
Q0IGU0	Q9VFE6
Q8SY94	Q9VRY7
Q7JVK6	Q9VF77
Q9VVT4	Q9VEW3
Q9VEZ4	H1UUK0
Q9VEZ4	O96880
Q0IGU0	Q9VEZ4
Q9VF05	A0A0B4KEQ7
Q9VMC7	Q9VF10
Q9VAI0	Q9VF10
Q9W1Q0	Q9VF10
Q9VF23	Q9VRY7
Q9VHX1	Q9VF28
P21750	A0A0B4KEQ7
Q9VF38	Q9VEF0
Q9VF38	E4NKK9
Q9VF39	Q9VZ71
Q9VF40	Q9VMT4
Q9VF40	Q0IGU0
D5SHU5	Q9VF55
P05084	P21461
Q29R02	Q9VYG4
Q9VEM0	P05552
Q9VJ69	Q9VDP8
Q4V6Y7	Q9VDP8
Q9W3J9	Q9VDP8
Q0IGU0	Q9VDP8
Q8T0D9	Q8IR14
Q8T390	Q8T390
Q8T390	Q9VE96
Q9XZ57	P21461
Q9VVT4	P83967
D0IQ98	Q24106
Q9VUG4	B5RJN9
Q8IMP2	Q9VEA9
Q9VEF4	Q9VEF0
A1Z8K2	Q9VEG5
Q9VQ77	Q9VEG5
Q9VEM0	Q8SXN9
Q9VEM0	Q9W3Z4
Q29R02	P21461
Q0IGU0	Q9VCV3
Q8T965	Q9VCZ8
Q9VDK2	Q9W279
Q4V6Y7	P21461
Q9VLJ0	Q9VD64
Q9VBQ3	Q9W450
Q9VX94	Q9VCV3
Q9VR09	Q9GQN5
Q9VBR3	A0A0B4KEQ7
Q9VBY2	Q9VLK1
Q9VBY7	Q8T5S9
Q6NND8	Q7KNM2
Q9VQ77	Q9VC28
Q9VF74	Q9VC66
Q9VC66	Q9VMW4
Q8IR83	Q9VC66
Q9VC66	Q9VRY7
Q058W3	Q9VC66
Q9VC66	A1Z904
Q8I0P1	Q8IR14
Q9VH90	Q9VCF0
Q7KN99	Q9VCH9
Q8IHH3	P21461
Q9VCH9	A0A0B4KEQ7
Q9VCH9	Q8IR14
Q9VCI7	C7LAF6
Q7JR80	Q9VCJ6
Q9N6D8	Q7KNM2
Q0E8K5	Q9VCV3
Q9VBQ3	P25158
Q9VAF3	Q9VVT4
Q9VBQ3	Q9VK21
Q9VAI0	Q9VAI0
Q9VAK3	Q24106
Q9VAW6	Q9VUU5
Q8IR83	Q9VAY6
P29615	Q9VAY6
Q4V643	Q9VB54
Q9VBL2	Q95RX5
Q8IRC7	Q8IHH3
Q9VBL2	Q9VMS4
Q9VBL2	Q0IGU0
Q9VBN9	Q9VBN9
Q9VVT4	Q9VBP5
Q9VBP5	Q7KNM2
Q9VBP9	Q8T0V8
Q9VBQ3	H1UUK0
Q9VBQ3	Q8MYR8
Q9VBQ3	Q8T3Y0
Q9VBQ3	Q9VEF0
A1ZBN3	Q8IRC7
D5SHU5	Q9VBQ3
Q9VBQ3	Q6IDH2
Q9VBQ3	A1Z866
Q9VUV7	Q9VAG9
Q9VAD4	Q9VAD4
Q9VAF2	Q9VAF2
Q9VVT4	Q9VAF2
Q9VAF3	Q9VAF3
Q0IGU0	Q9VAF2
Q9V472	D5AEJ9
Q9VAF2	Q7KNM2
Q9VUV7	Q9V3I3
Q9VAC4	Q27415
Q7K4H4	Q9V429
Q0E8X9	Q9VSA9
Q9W5P1	Q9VS38
Q9W5P1	Q9VYK9
Q95TJ9	H1UUK0
Q9VSB8	Q95TJ9
Q9VR35	Q95TJ9
Q95TJ9	Q9VB23
Q9VA28	Q7JZ62
P16163	Q9VA28
Q8IHH3	Q8IR14
Q8T0V8	Q9VA51
Q94524	Q9VA51
Q9VA80	Q4V6B3
B6VQA1	Q9VAC4
Q9VZV3	D5AEJ9
Q9W5B9	Q0IGU0
Q9VUU5	C0PUW4
Q9VUU5	Q9VDF4
Q7KND8	Q9VUU5
Q9VVT4	Q9VUU5
Q9VR93	A0A0B4KEQ7
Q9W381	Q9W381
Q9W381	Q7K1V0
Q9U1K7	C6SV36
Q6NND8	Q9VVT4
Q0IGU0	Q9U1K7
Q9VVT4	Q9W4Z6
Q9W4Z6	Q7KNM2
Q9W5A9	Q9VTU3
Q9VPZ1	C6SV36
Q9VPZ1	Q8SXN9
Q9VPZ1	Q8T3W6
Q8I942	Q8IHH3
P83967	Q9VPX6
Q9VPZ1	A1Z866
Q9VPZ1	O18381
Q9VPZ1	P16375
Q9VPZ1	P21461
Q9VI60	Q9VRY7
